Id,Altitude,Slope_Orientation,Slope,Horizontal_Distance_To_Water,Vertical_Distance_To_Water,Horizontal_Distance_To_Roadways,Shadow_Index_9h,Shadow_Index_12h,Shadow_Index_15h,Horizontal_Distance_To_Fire_Points,Canopy_Density,Rainfall_Summer,Rainfall_Winter,Wind_Exposure_Level,Soil_Type,Wilderness_Area,Vegetation_Type
11429,3185,338,11,67,17,4310,196,225,167,3287,30.47,399.43,501.07,56.15,Type_23,Area_1,Type_1
11433,3067,16,15,612,151,4517,206,207,136,3691,88.77,157.0,909.19,41.32,Type_29,Area_1,Type_1
11437,3004,151,8,769,32,5571,231,240,141,6225,59.75,410.43,1022.66,8.93,Type_29,Area_1,Type_1
11438,2936,353,6,150,27,4767,210,230,158,4255,85.83,370.28,1072.23,31.2,Type_23,Area_1,Type_1
11439,3129,357,14,854,210,4279,197,213,153,3792,83.4,156.5,272.59,16.17,Type_29,Area_1,Type_1
11441,3244,107,9,150,23,3795,236,229,124,3388,47.78,207.71,403.4,50.7,Type_29,Area_1,Type_1
11444,3254,129,12,242,33,3664,240,233,121,3413,56.64,411.82,274.86,42.33,Type_29,Area_1,Type_1
11445,2782,45,5,0,0,2192,221,229,143,3235,59.05,286.83,291.84,42.26,Type_20,Area_1,Type_1
11448,3234,59,4,350,13,3653,223,231,143,3855,54.88,274.36,526.64,56.47,Type_23,Area_1,Type_1
11452,2945,24,17,331,45,4526,208,200,124,5060,67.31,417.24,161.21,33.67,Type_29,Area_1,Type_1
11456,2985,54,13,277,53,4395,227,211,115,5130,36.04,203.82,616.15,51.98,Type_29,Area_1,Type_1
11459,3142,180,14,95,10,3678,225,248,153,4849,84.31,378.94,290.35,53.39,Type_29,Area_1,Type_1
11465,3083,122,9,90,13,3470,235,233,129,5299,70.33,409.54,193.06,54.5,Type_30,Area_1,Type_1
11475,3191,115,7,134,19,2754,232,233,134,5314,72.18,152.55,265.1,41.67,Type_39,Area_1,Type_1
11498,2909,139,10,170,5,4387,235,237,132,4012,53.92,165.97,486.87,53.63,Type_30,Area_1,Type_1
11501,3008,123,12,180,36,5193,240,231,120,4061,48.5,399.97,1137.69,40.88,Type_30,Area_1,Type_1
11508,3057,333,7,658,85,5700,205,232,166,3757,39.62,361.48,658.57,16.23,Type_29,Area_1,Type_1
11512,3014,4,12,335,32,3081,204,218,150,5992,65.89,192.98,353.96,9.98,Type_29,Area_1,Type_1
11513,2886,105,11,60,0,4272,240,226,115,3215,81.29,339.09,594.72,62.96,Type_29,Area_1,Type_1
11517,2795,187,10,42,1,3662,222,248,159,3118,52.54,347.67,701.48,25.22,Type_30,Area_1,Type_1
11523,3059,57,16,234,25,3056,229,206,105,5656,42.97,438.17,1021.79,39.51,Type_29,Area_1,Type_1
11533,3014,40,11,537,13,3849,221,216,128,4677,84.07,210.44,612.13,58.09,Type_29,Area_1,Type_1
11538,2926,114,6,120,13,4694,232,233,135,3829,60.38,372.43,185.92,22.16,Type_23,Area_1,Type_1
11541,3064,5,12,604,14,3810,205,217,149,4508,79.97,446.63,179.11,32.35,Type_29,Area_1,Type_1
11558,3172,79,10,474,30,2966,233,223,121,4850,79.3,163.29,1031.25,53.6,Type_29,Area_1,Type_1
11560,3054,1,16,300,4,3985,196,209,149,3627,80.92,264.29,222.63,44.53,Type_29,Area_1,Type_1
11562,3123,63,10,216,17,3622,229,221,124,3891,45.22,320.41,1014.07,61.48,Type_23,Area_1,Type_1
11565,3146,52,11,108,4,3182,226,216,123,4300,78.5,347.45,344.48,18.14,Type_23,Area_1,Type_1
11580,3175,10,12,700,62,3445,207,216,145,3695,78.66,282.73,827.77,59.0,Type_29,Area_1,Type_1
11587,3083,29,12,85,-2,4101,216,213,131,2754,54.85,243.13,578.22,30.42,Type_29,Area_1,Type_1
11597,2579,247,2,283,-2,382,215,240,162,1243,60.9,192.23,1037.52,64.33,Type_9,Area_1,Type_1
11602,2920,2,17,150,23,4292,194,205,146,424,80.19,433.98,468.9,37.03,Type_29,Area_1,Type_1
11604,2850,99,23,67,18,4909,250,201,65,124,78.34,228.55,393.83,31.86,Type_30,Area_1,Type_1
11606,2821,356,6,0,0,2408,210,229,157,2676,77.32,305.48,848.64,6.64,Type_23,Area_1,Type_1
11610,2835,324,6,30,-5,5169,204,233,168,402,53.14,441.21,1080.53,42.48,Type_23,Area_1,Type_1
11615,3106,45,14,297,33,3613,223,208,116,2707,31.5,333.8,1140.12,41.07,Type_24,Area_1,Type_1
11617,2855,154,6,108,17,2635,227,241,147,2505,49.28,441.43,99.55,13.52,Type_30,Area_1,Type_1
11619,3070,105,13,350,95,3743,242,223,108,2534,85.07,264.09,514.98,52.93,Type_30,Area_1,Type_1
11620,2867,211,8,85,12,2830,213,248,170,2291,38.38,357.4,934.75,43.79,Type_30,Area_1,Type_1
11622,3090,154,16,323,66,3529,237,239,127,2742,46.44,154.15,326.03,60.16,Type_30,Area_1,Type_1
11630,3139,129,9,150,30,2958,235,235,130,3298,55.1,177.64,561.52,44.49,Type_30,Area_1,Type_1
11662,3102,321,9,67,-2,5240,197,231,174,644,89.92,307.33,440.04,43.42,Type_29,Area_1,Type_1
11664,3228,11,18,395,37,3694,198,200,136,3034,77.71,162.12,632.39,61.35,Type_30,Area_1,Type_1
11665,2953,117,7,108,7,5312,233,233,132,2064,76.9,319.05,775.99,15.6,Type_29,Area_1,Type_1
11671,3058,319,9,153,25,4779,197,232,175,895,50.2,360.9,1110.77,26.15,Type_29,Area_1,Type_1
11672,3155,62,8,210,55,5444,227,223,130,361,38.67,345.24,99.07,13.68,Type_29,Area_1,Type_1
11673,2976,42,7,240,22,5014,221,225,138,2554,43.98,177.31,225.54,12.56,Type_29,Area_1,Type_1
11674,3111,342,6,134,25,5235,208,231,162,335,84.33,323.18,904.01,54.5,Type_29,Area_1,Type_1
11675,2961,83,10,30,7,5226,235,222,119,2452,32.21,194.18,382.42,50.04,Type_23,Area_1,Type_1
11678,3267,86,7,283,62,3068,231,228,130,3989,67.01,182.8,372.62,32.0,Type_40,Area_1,Type_1
11681,2989,217,12,124,22,4564,207,251,179,1889,39.85,384.39,312.1,10.8,Type_29,Area_1,Type_1
11682,3091,27,2,162,7,5193,218,234,153,1134,44.21,398.95,386.58,32.08,Type_29,Area_1,Type_1
11683,3095,18,2,228,11,5187,217,234,154,1200,60.15,448.34,1054.31,40.48,Type_29,Area_1,Type_1
11684,3161,90,1,170,19,5708,221,236,151,751,46.27,278.6,944.7,64.14,Type_29,Area_1,Type_1
11686,2980,61,5,0,0,5484,224,229,141,2335,57.83,437.26,1060.27,11.84,Type_23,Area_1,Type_1
11687,3095,357,8,85,0,5420,207,226,156,1087,33.53,201.87,177.48,64.28,Type_20,Area_1,Type_1
11688,2972,55,9,30,5,5489,226,221,128,2301,73.76,293.83,817.34,29.34,Type_19,Area_1,Type_1
11689,3117,92,11,212,22,5598,237,223,116,1047,49.73,168.0,258.14,49.62,Type_29,Area_1,Type_1
11691,3071,80,12,509,55,5001,236,219,113,1579,46.78,324.42,933.35,23.87,Type_29,Area_1,Type_1
11692,3162,8,29,499,66,5835,175,171,122,1071,64.24,211.24,608.6,17.86,Type_29,Area_1,Type_1
11696,2795,37,5,190,2,1153,220,229,145,2523,50.09,157.99,910.98,46.97,Type_29,Area_1,Type_1
11698,2936,63,7,67,1,2226,227,225,132,2138,85.63,173.63,135.98,20.75,Type_29,Area_1,Type_1
11700,3016,20,6,30,1,5155,216,228,149,2479,35.39,366.57,708.62,59.87,Type_23,Area_1,Type_1
11707,3214,63,6,443,66,5885,226,227,135,1816,86.97,188.04,865.98,30.34,Type_29,Area_1,Type_1
11712,3135,63,8,0,0,5370,227,224,131,2145,37.05,447.28,739.32,21.84,Type_23,Area_1,Type_1
11714,3186,36,16,607,48,4370,217,202,116,3261,54.53,339.31,651.64,20.48,Type_29,Area_1,Type_1
11715,2747,110,8,60,-8,671,234,231,129,2232,42.37,383.73,1071.64,9.55,Type_29,Area_1,Type_1
11716,3199,70,19,569,124,4307,237,198,85,3316,54.17,267.79,1054.15,25.49,Type_29,Area_1,Type_1
11717,3072,346,4,242,5,5218,212,233,159,2568,34.56,198.54,923.37,36.2,Type_23,Area_1,Type_1
11718,3086,117,7,95,11,4545,232,234,135,3104,71.72,280.13,863.89,61.67,Type_29,Area_1,Type_1
11719,2978,64,10,153,-29,2240,230,219,122,1296,45.16,381.57,260.14,25.82,Type_29,Area_1,Type_1
11722,2794,296,17,60,12,782,169,232,202,2039,81.88,202.49,997.19,54.03,Type_30,Area_1,Type_1
11725,3314,50,4,573,53,3586,222,231,145,4036,64.17,370.42,994.18,60.14,Type_40,Area_1,Type_1
11726,3139,44,15,376,76,4986,222,205,114,2980,54.63,163.93,1080.67,22.83,Type_30,Area_1,Type_1
11727,3155,2,6,30,3,4972,212,229,154,2723,41.55,401.37,926.75,63.22,Type_23,Area_1,Type_1
11733,3123,48,7,190,39,5180,223,224,136,3103,48.41,275.14,292.05,25.83,Type_22,Area_1,Type_1
11747,2925,107,5,67,9,1657,229,234,139,1245,30.34,359.28,162.6,61.89,Type_29,Area_1,Type_1
11751,3041,30,4,67,2,2911,218,231,149,404,62.0,266.9,234.06,15.54,Type_22,Area_1,Type_1
11756,3142,90,2,85,5,4184,222,236,150,1638,60.47,329.09,1061.83,8.26,Type_23,Area_1,Type_1
11760,3240,67,20,524,136,4860,236,197,85,3094,60.55,339.41,718.67,29.97,Type_29,Area_1,Type_1
11761,3095,173,10,285,2,3613,226,245,150,967,71.66,189.12,1140.84,35.18,Type_29,Area_1,Type_1
11764,2968,308,14,108,24,1944,181,230,189,1110,44.92,155.31,381.66,16.35,Type_29,Area_1,Type_1
11766,3059,34,3,228,10,3185,219,232,149,395,68.04,349.62,352.58,63.7,Type_22,Area_1,Type_1
11767,3006,156,11,170,34,2362,233,241,138,636,45.42,221.75,1148.36,21.22,Type_29,Area_1,Type_1
11770,2970,39,6,295,-18,1477,221,226,141,1776,31.33,228.21,462.66,19.43,Type_22,Area_1,Type_1
11773,3215,270,7,564,67,5968,203,242,179,2639,44.37,277.98,454.73,38.96,Type_22,Area_1,Type_1
11774,3020,280,11,408,14,2821,191,241,190,216,43.27,338.95,434.74,18.35,Type_22,Area_1,Type_1
11777,3074,239,1,404,19,3303,216,240,161,488,37.65,174.39,702.19,25.58,Type_22,Area_1,Type_1
11778,3036,51,12,424,25,3055,226,214,120,335,62.73,383.47,649.71,35.36,Type_22,Area_1,Type_1
11780,3248,33,7,371,69,4282,219,226,143,2856,70.68,218.28,187.41,56.0,Type_22,Area_1,Type_1
11781,3093,0,4,30,2,3963,214,232,156,1159,47.76,374.2,513.98,49.25,Type_22,Area_1,Type_1
11782,3094,354,10,150,8,3848,204,223,157,1033,63.7,200.99,238.92,50.64,Type_29,Area_1,Type_1
11783,3110,357,15,306,33,3711,194,211,153,890,72.89,223.95,620.66,15.69,Type_29,Area_1,Type_1
11785,3013,210,4,30,0,2993,217,243,163,646,69.99,249.43,857.45,6.65,Type_29,Area_1,Type_1
11786,3120,319,15,150,22,4070,181,226,184,1209,82.25,325.62,696.58,23.91,Type_29,Area_1,Type_1
11787,3049,321,3,192,27,2106,211,236,164,1409,82.21,251.35,511.42,25.88,Type_23,Area_1,Type_1
11789,3046,100,9,30,2,3449,236,227,122,485,55.79,408.87,364.71,64.57,Type_29,Area_1,Type_1
11790,3028,57,11,60,0,3376,228,216,120,391,68.49,415.36,555.56,42.06,Type_29,Area_1,Type_1
11791,2979,110,13,30,3,1529,242,226,111,1959,79.09,398.31,1115.77,36.01,Type_23,Area_1,Type_1
11792,3006,327,10,30,3,2767,196,229,173,752,30.34,409.45,314.89,31.41,Type_23,Area_1,Type_1
11796,3228,117,5,175,10,4680,229,235,139,2041,82.32,385.68,1161.81,43.96,Type_22,Area_1,Type_1
11797,3044,281,8,242,56,2571,199,241,182,920,43.5,315.3,301.9,53.54,Type_29,Area_1,Type_1
11798,3221,90,4,120,9,4752,226,233,143,1978,58.61,183.32,108.34,60.68,Type_22,Area_1,Type_1
11799,3192,45,1,576,9,5315,219,235,153,2210,37.95,392.87,447.78,28.37,Type_19,Area_1,Type_1
11801,3040,297,9,242,40,2620,195,237,182,866,40.63,396.09,698.8,63.51,Type_29,Area_1,Type_1
11804,3133,354,25,90,38,4651,169,187,149,1481,89.59,238.73,240.74,18.29,Type_23,Area_1,Type_1
11805,3027,315,12,67,12,2831,188,230,182,655,89.69,302.42,218.86,24.02,Type_23,Area_1,Type_1
11812,3172,180,1,319,10,4326,219,239,157,992,86.45,156.87,549.78,7.23,Type_29,Area_1,Type_1
11813,3073,87,16,108,13,2239,242,212,96,1290,41.64,319.77,931.63,13.28,Type_30,Area_1,Type_1
11817,3215,294,10,458,-8,5393,191,238,187,1878,64.18,370.68,531.03,27.89,Type_22,Area_1,Type_1
11822,3050,330,8,247,0,2053,202,231,168,1608,69.4,224.91,731.23,46.88,Type_23,Area_1,Type_1
11827,3039,49,5,30,0,3700,222,229,142,379,50.38,336.93,1031.64,25.51,Type_23,Area_1,Type_1
11830,3127,153,11,127,-17,4566,233,241,138,1100,32.53,182.02,874.47,44.89,Type_23,Area_1,Type_1
11831,3156,148,16,162,0,4784,239,237,123,1316,57.24,150.07,154.71,35.36,Type_30,Area_1,Type_1
11833,3309,61,21,42,10,3944,232,191,82,1632,76.3,318.67,900.03,21.83,Type_40,Area_1,Type_1
11837,3307,90,16,234,73,4331,243,213,96,1231,65.32,300.55,844.75,12.88,Type_29,Area_1,Type_1
11838,3238,135,9,402,25,5563,235,236,133,1332,76.7,359.56,391.27,26.44,Type_22,Area_1,Type_1
11841,3163,30,11,247,27,2871,216,215,133,1256,30.74,441.12,301.29,13.49,Type_29,Area_1,Type_1
11842,3156,39,10,240,20,2817,221,218,131,1302,65.62,319.69,402.26,46.39,Type_23,Area_1,Type_1
11843,3157,43,12,270,57,2553,222,213,124,1664,83.2,189.29,1117.07,53.6,Type_29,Area_1,Type_1
11849,3097,300,14,67,14,4663,180,234,194,1383,48.85,209.74,533.95,30.67,Type_22,Area_1,Type_1
11851,3166,305,13,309,90,4463,182,232,190,1291,47.28,378.69,1034.87,48.52,Type_22,Area_1,Type_1
11853,3248,315,4,108,2,5532,210,236,165,553,82.84,327.47,1051.81,56.2,Type_38,Area_1,Type_1
11855,3054,42,6,351,11,1664,221,227,142,2751,63.81,346.19,1137.67,44.67,Type_29,Area_1,Type_1
11856,3142,313,13,42,0,3716,186,230,184,1283,37.2,361.92,556.0,12.67,Type_23,Area_1,Type_1
11859,3195,225,1,0,0,5499,217,239,159,1003,77.53,253.95,903.4,6.64,Type_19,Area_1,Type_1
11860,3168,304,14,201,25,4670,180,232,192,1154,75.49,413.58,961.74,9.22,Type_22,Area_1,Type_1
11864,3255,107,5,90,3,6335,229,234,139,323,86.31,345.36,694.69,43.42,Type_22,Area_1,Type_1
11865,3275,75,7,42,1,5313,229,226,130,212,77.36,180.24,101.84,18.24,Type_38,Area_1,Type_1
11869,3199,53,5,127,-15,2523,223,229,142,2588,67.72,364.43,309.04,60.02,Type_23,Area_1,Type_1
11871,3224,275,8,134,19,4937,198,242,184,618,89.21,348.34,471.93,31.89,Type_23,Area_1,Type_1
11872,3242,238,4,277,28,4804,212,244,170,671,53.88,159.16,885.22,17.55,Type_23,Area_1,Type_1
11875,3199,99,3,95,-15,2490,224,235,146,2674,79.54,263.54,933.53,28.87,Type_22,Area_1,Type_1
11878,3229,228,6,108,15,4954,211,246,172,497,55.6,410.13,226.93,21.54,Type_22,Area_1,Type_1
11883,3268,269,9,60,8,6133,196,244,187,297,40.18,423.3,185.39,60.51,Type_38,Area_1,Type_1
11885,3235,333,6,108,5,4596,205,232,165,731,73.09,302.47,492.56,11.0,Type_39,Area_1,Type_1
11886,3225,84,9,85,11,2415,233,225,125,2888,36.67,189.69,980.47,25.46,Type_29,Area_1,Type_1
11887,3297,198,1,201,24,6199,218,239,157,351,44.63,420.68,135.68,7.76,Type_22,Area_1,Type_1
11894,3249,344,8,210,21,4188,205,228,162,1114,59.95,332.18,213.64,55.89,Type_39,Area_1,Type_1
11900,3291,118,4,108,23,5778,226,236,145,658,37.3,408.81,586.86,30.57,Type_22,Area_1,Type_1
11904,3309,14,7,390,81,3900,213,225,149,1410,55.05,250.2,1105.18,40.57,Type_40,Area_1,Type_1
11912,3327,13,27,391,71,5213,183,173,116,430,66.2,170.0,158.16,9.17,Type_38,Area_1,Type_1
11918,3302,107,5,120,42,6066,229,234,139,661,89.87,214.81,354.86,13.76,Type_38,Area_1,Type_1
11935,3337,317,8,270,69,5368,198,233,174,953,53.28,374.56,340.05,17.4,Type_39,Area_1,Type_1
11936,3212,42,11,0,0,2854,222,215,127,2584,41.14,169.05,618.54,62.49,Type_29,Area_1,Type_1
11940,3243,93,10,192,33,3078,237,224,118,2395,59.06,271.94,415.23,30.47,Type_29,Area_1,Type_1
11960,3086,63,11,42,3,2072,230,218,121,2047,84.83,329.65,1045.62,20.57,Type_29,Area_1,Type_1
11968,3144,14,10,30,0,2525,210,218,144,2415,36.0,186.99,701.21,48.95,Type_23,Area_1,Type_1
11984,3361,298,11,459,21,3274,188,236,188,1716,36.43,416.24,942.06,44.73,Type_39,Area_1,Type_1
11991,3273,101,20,212,54,2604,248,210,81,2699,36.03,431.49,264.08,59.72,Type_30,Area_1,Type_1
12009,2824,120,11,0,0,1440,240,230,119,2334,56.94,430.72,883.55,8.19,Type_13,Area_3,Type_1
12014,2630,12,13,0,0,1573,206,212,142,1149,80.86,229.1,777.52,11.45,Type_20,Area_3,Type_1
12016,3387,250,7,342,11,2991,205,245,179,1974,67.46,427.9,932.05,64.97,Type_39,Area_1,Type_1
12058,2711,135,12,0,0,1261,238,235,125,1831,56.22,235.32,206.54,49.55,Type_20,Area_3,Type_1
12073,3085,40,7,437,-97,1558,221,224,138,1187,38.95,434.14,834.01,8.52,Type_29,Area_1,Type_1
12081,3287,41,9,339,96,1922,221,221,134,2415,64.85,272.1,714.71,63.95,Type_39,Area_1,Type_1
12098,2875,90,8,108,-2,930,232,228,129,2132,82.38,249.65,178.75,64.77,Type_33,Area_3,Type_1
12152,3059,77,15,696,232,1173,238,211,100,810,59.25,354.72,1075.15,53.64,Type_29,Area_1,Type_1
12312,3193,135,28,660,39,1087,250,214,71,2431,70.78,345.03,1126.77,48.22,Type_29,Area_1,Type_1
12331,2836,342,25,124,38,1259,162,195,167,1674,66.78,182.86,770.26,50.27,Type_24,Area_3,Type_1
12342,3299,210,10,552,77,3695,212,250,172,2512,49.41,178.24,1140.04,10.13,Type_23,Area_1,Type_1
12371,3286,207,6,467,65,3674,216,246,166,2605,33.01,304.87,713.86,6.23,Type_23,Area_1,Type_1
12416,2771,146,7,216,47,1782,230,239,142,371,36.07,194.63,801.23,55.91,Type_31,Area_3,Type_1
12481,3260,207,11,309,59,3612,213,250,172,2839,79.81,217.44,1040.12,25.08,Type_23,Area_1,Type_1
12497,3266,172,13,272,90,3401,228,246,147,2989,69.34,206.19,733.96,46.72,Type_22,Area_1,Type_1
12528,2839,341,26,90,31,120,156,192,168,902,30.07,165.66,478.53,29.8,Type_30,Area_1,Type_1
12705,3049,181,13,335,59,1836,224,248,154,3773,38.45,338.18,977.82,40.48,Type_22,Area_1,Type_1
12706,2881,117,16,90,-4,1115,246,223,101,633,82.62,392.28,1149.37,54.76,Type_32,Area_3,Type_1
12818,2912,320,15,42,12,805,179,224,184,2714,87.69,171.89,1055.58,11.51,Type_22,Area_1,Type_1
12819,2935,105,3,242,15,1170,224,236,147,285,55.62,376.93,396.82,42.03,Type_32,Area_3,Type_1
12846,2995,80,4,0,0,2259,225,232,142,4117,46.71,204.97,929.49,41.5,Type_23,Area_1,Type_1
12880,3078,52,23,42,2,2742,225,185,83,4006,42.32,182.98,938.62,36.28,Type_22,Area_1,Type_1
12944,3017,20,20,162,26,2271,202,194,123,4201,75.34,217.88,921.33,63.02,Type_29,Area_1,Type_1
12946,2889,19,11,362,47,2554,212,217,141,1130,48.6,162.87,194.16,15.39,Type_31,Area_3,Type_1
12976,3050,13,33,228,64,2316,169,153,104,4243,72.52,313.2,1184.43,27.04,Type_29,Area_1,Type_1
12982,3190,342,16,108,14,3195,186,214,166,3928,60.69,310.46,397.76,63.69,Type_23,Area_1,Type_1
12986,2928,32,7,618,86,2800,219,224,142,1200,84.49,336.18,1034.21,6.39,Type_31,Area_3,Type_1
13001,2959,23,12,285,23,1549,212,214,136,664,88.46,277.85,375.74,11.9,Type_32,Area_3,Type_1
13024,2975,86,16,162,30,1611,241,212,97,3492,70.52,205.66,210.52,20.19,Type_29,Area_1,Type_1
13077,3089,17,22,306,119,1945,195,188,122,3833,79.02,311.97,1019.69,45.4,Type_29,Area_1,Type_1
13101,2947,30,18,420,58,2446,212,199,118,1471,42.29,329.38,249.56,33.25,Type_32,Area_3,Type_1
13147,3104,76,28,331,129,1981,241,176,46,3834,86.66,292.32,648.79,46.82,Type_29,Area_1,Type_1
13158,3005,327,15,285,70,1486,182,222,179,3235,37.47,304.02,773.04,13.57,Type_22,Area_1,Type_1
13170,2969,344,6,95,6,1657,208,230,161,3439,71.57,246.77,601.45,57.28,Type_23,Area_1,Type_1
13172,2894,122,14,285,84,285,243,228,110,1273,56.05,233.14,1161.62,42.48,Type_29,Area_1,Type_1
13173,2883,132,14,228,73,228,242,232,117,1213,53.24,370.02,1019.52,64.37,Type_29,Area_1,Type_1
13274,3082,88,28,470,-22,720,248,183,45,1746,66.08,238.8,1114.58,7.2,Type_29,Area_1,Type_1
13298,3205,289,31,534,50,1691,118,218,232,3163,73.63,195.01,806.1,31.68,Type_29,Area_1,Type_1
13305,3276,41,10,255,49,1601,222,217,130,2896,66.95,343.37,813.94,48.19,Type_39,Area_1,Type_1
13306,2928,83,11,30,-5,2249,235,221,116,537,68.03,375.48,125.85,37.93,Type_32,Area_3,Type_1
13338,3076,302,21,95,9,2022,155,225,207,3319,48.6,159.13,973.09,32.81,Type_29,Area_1,Type_1
13339,3166,119,19,192,61,1095,249,220,92,2200,53.57,331.94,322.43,55.38,Type_29,Area_1,Type_1
13340,2929,55,19,95,-1,2281,228,196,93,408,51.39,249.32,539.49,64.02,Type_13,Area_3,Type_1
13355,3106,294,30,120,39,2084,122,217,227,3238,31.22,287.24,1050.42,10.74,Type_29,Area_1,Type_1
13384,2998,77,13,404,29,2700,236,216,108,1533,55.88,425.33,501.86,36.5,Type_32,Area_3,Type_1
13398,3076,75,11,95,8,845,233,220,117,2051,58.86,299.62,680.82,7.97,Type_29,Area_1,Type_1
13401,3039,76,13,90,-2,671,236,216,109,1895,89.28,350.79,421.86,50.75,Type_29,Area_1,Type_1
13423,3143,339,24,313,26,2589,160,197,171,2792,80.18,433.86,840.32,10.68,Type_29,Area_1,Type_1
13434,3052,308,17,120,21,2844,173,228,194,2701,61.24,194.47,994.84,7.32,Type_23,Area_1,Type_1
13444,3315,105,21,162,33,1878,250,209,78,2908,75.3,345.66,874.16,34.4,Type_39,Area_1,Type_1
13445,3162,117,15,0,0,1414,244,225,106,2647,43.63,313.97,1154.51,50.76,Type_29,Area_1,Type_1
13453,3020,283,5,331,-19,3081,206,240,173,830,83.6,336.8,274.47,44.43,Type_32,Area_3,Type_1
13454,3075,85,14,85,18,495,240,215,102,577,40.32,295.34,409.37,6.95,Type_31,Area_3,Type_1
13472,3060,325,13,30,3,3102,187,225,178,2492,65.76,360.58,916.8,62.93,Type_23,Area_1,Type_1
13486,3254,304,32,150,30,2899,116,205,220,2436,89.49,438.52,1160.63,49.66,Type_39,Area_1,Type_1
13502,3073,106,9,30,1,3615,235,229,125,2292,69.38,294.17,422.25,61.33,Type_23,Area_1,Type_1
13503,3049,64,24,531,39,571,233,184,70,1544,39.85,392.07,212.48,62.3,Type_29,Area_1,Type_1
13504,2843,162,15,30,1,1146,233,243,136,2208,33.36,277.05,812.74,36.74,Type_20,Area_3,Type_1
13506,3054,58,24,552,44,573,229,182,73,1541,85.8,180.2,1090.03,52.76,Type_29,Area_1,Type_1
13517,3415,282,32,30,22,2969,116,222,237,2161,58.02,374.93,1198.31,5.13,Type_39,Area_1,Type_1
13529,3169,312,19,212,8,3530,166,223,196,1951,62.86,379.46,137.11,10.14,Type_24,Area_1,Type_1
13534,3194,61,34,485,81,845,225,151,0,1742,48.17,358.69,585.51,11.74,Type_30,Area_1,Type_1
13535,2973,29,7,30,0,2007,218,224,142,2710,57.64,425.43,451.67,59.62,Type_23,Area_3,Type_1
13543,3168,1,10,90,15,1434,206,222,153,2345,33.16,404.91,899.14,33.42,Type_29,Area_1,Type_1
13547,3098,358,14,201,3,1369,198,213,153,430,64.95,271.63,451.68,34.98,Type_24,Area_3,Type_1
13549,2841,119,5,716,15,660,228,235,141,1323,81.56,210.51,572.18,45.43,Type_11,Area_3,Type_1
13551,3524,315,2,300,110,2912,214,237,161,1909,50.82,174.97,417.87,36.77,Type_40,Area_1,Type_1
13560,3490,62,17,534,56,2739,232,204,99,1871,60.89,202.27,599.15,27.6,Type_40,Area_1,Type_1
13565,3255,71,18,180,40,1831,237,203,90,2320,54.28,348.63,324.22,21.12,Type_39,Area_1,Type_1
13566,2877,50,15,342,89,1509,226,207,111,2839,55.74,196.29,224.03,42.8,Type_32,Area_3,Type_1
13578,3034,44,14,180,5,1687,222,209,118,1187,58.91,447.91,728.69,26.49,Type_31,Area_3,Type_1
13581,2949,108,12,42,-3,379,240,226,114,1265,39.22,229.9,706.81,54.05,Type_30,Area_1,Type_1
13582,2936,92,16,60,-9,323,244,213,93,1209,37.99,156.72,510.78,54.94,Type_30,Area_1,Type_1
13585,3348,23,23,390,133,2059,199,183,112,2067,47.72,211.69,960.01,57.25,Type_39,Area_1,Type_1
13591,2805,31,10,313,17,1032,218,219,136,1230,44.1,394.84,859.64,54.75,Type_11,Area_3,Type_1
13595,3475,36,25,750,260,2420,209,175,89,1806,57.41,350.05,705.38,40.28,Type_40,Area_1,Type_1
13596,3077,68,18,268,1,1831,236,201,90,1015,54.65,186.61,602.91,61.52,Type_31,Area_3,Type_1
13605,3339,142,8,134,13,1293,232,238,138,1560,31.11,292.14,531.89,14.22,Type_39,Area_3,Type_1
13606,3148,27,12,162,13,1746,215,215,135,700,38.88,295.36,739.57,16.54,Type_31,Area_3,Type_1
13620,3218,353,27,339,93,4412,165,183,149,1544,32.01,318.89,218.93,11.02,Type_38,Area_1,Type_1
13621,2918,39,9,30,9,2010,221,219,133,2116,58.98,260.34,526.34,51.56,Type_23,Area_3,Type_1
13622,2702,212,15,42,7,984,206,253,179,1855,47.89,301.73,463.41,39.02,Type_4,Area_3,Type_1
13631,2925,349,8,0,0,2070,205,226,160,2135,40.89,317.67,693.8,50.2,Type_23,Area_3,Type_1
13635,3069,95,29,212,-43,570,251,183,39,1544,69.69,213.69,361.03,35.62,Type_29,Area_1,Type_1
13636,3101,108,5,376,24,2620,229,234,138,1889,80.88,338.65,203.97,55.43,Type_32,Area_3,Type_1
13643,3085,122,12,306,47,693,240,230,118,1643,68.71,421.29,483.2,20.13,Type_29,Area_1,Type_1
13648,2950,25,15,30,9,2280,212,207,129,2133,68.57,249.79,1150.13,64.14,Type_23,Area_3,Type_1
13652,3183,96,31,426,131,1031,251,179,32,1846,44.5,179.6,879.16,13.42,Type_29,Area_1,Type_1
13670,3362,108,6,541,77,1800,231,233,136,1909,81.69,425.88,263.03,50.93,Type_38,Area_1,Type_1
13677,3420,217,26,430,110,3591,182,253,196,854,52.4,193.08,988.59,33.26,Type_39,Area_1,Type_1
13678,3308,99,16,395,23,1579,244,217,98,2093,83.32,443.59,611.08,29.37,Type_38,Area_1,Type_1
13679,3104,139,9,134,23,1507,234,237,134,2984,57.19,163.59,218.25,5.15,Type_23,Area_3,Type_1
