Id,Altitude,Slope_Orientation,Slope,Horizontal_Distance_To_Water,Vertical_Distance_To_Water,Horizontal_Distance_To_Roadways,Shadow_Index_9h,Shadow_Index_12h,Shadow_Index_15h,Horizontal_Distance_To_Fire_Points,Canopy_Density,Rainfall_Summer,Rainfall_Winter,Wind_Exposure_Level,Soil_Type,Wilderness_Area,Vegetation_Type
2532,2139,27,27,283,106,426,198,172,97,331,79.71,221.62,817.14,35.5,Type_1,Area_4,Type_3
10892,2547,98,25,306,57,1003,251,196,58,819,35.51,402.28,504.8,19.38,Type_4,Area_3,Type_3
7547,2634,100,11,335,-4,1729,238,226,118,1812,76.77,376.15,489.86,19.24,Type_2,Area_3,Type_3
2014,2129,197,33,242,110,598,191,245,164,324,38.35,223.04,895.31,17.48,Type_1,Area_4,Type_3
10844,2489,226,27,153,68,1065,171,252,207,1332,47.49,253.81,173.59,52.91,Type_3,Area_3,Type_3
5953,2470,140,11,153,48,815,237,237,129,182,77.4,162.64,716.55,5.32,Type_2,Area_4,Type_3
5793,2491,310,17,272,63,395,171,226,194,1803,87.93,371.03,92.07,43.33,Type_10,Area_4,Type_3
7300,2559,170,10,60,8,1333,227,245,149,1283,68.36,304.58,759.12,17.74,Type_4,Area_3,Type_3
3439,2233,326,26,319,162,735,148,202,189,459,85.69,354.5,117.7,25.22,Type_10,Area_4,Type_3
6816,2458,12,23,201,80,671,190,186,126,1148,37.85,212.98,751.14,41.84,Type_10,Area_4,Type_3
3456,2376,249,24,497,16,268,163,249,219,750,40.04,360.63,722.34,56.22,Type_10,Area_4,Type_3
11116,2533,151,27,324,75,2151,242,227,96,212,82.6,406.83,1195.34,6.89,Type_4,Area_3,Type_3
10831,2608,164,28,361,152,1008,232,235,115,1048,43.74,374.07,1194.44,55.27,Type_3,Area_3,Type_3
11016,2400,106,27,150,63,342,253,196,51,811,85.44,300.34,1025.9,55.49,Type_4,Area_3,Type_3
14280,2759,307,5,474,69,1468,207,237,169,1855,64.14,304.01,278.03,48.65,Type_11,Area_3,Type_3
4473,2270,1,24,60,27,700,178,187,141,547,42.5,199.27,1024.7,50.01,Type_10,Area_4,Type_3
15040,2580,232,28,360,154,2126,163,251,214,277,54.89,289.48,874.7,45.34,Type_4,Area_3,Type_3
12093,2081,84,35,175,53,270,244,158,13,488,38.22,289.26,431.72,48.27,Type_1,Area_4,Type_3
12947,2362,343,25,150,61,277,161,193,165,306,61.67,179.6,779.16,42.63,Type_10,Area_4,Type_3
6749,2682,79,8,295,74,484,231,225,126,162,89.57,291.14,345.55,7.45,Type_10,Area_3,Type_3
10803,2480,43,18,153,37,808,221,198,106,934,34.01,220.26,1029.87,47.09,Type_11,Area_3,Type_3
3028,2099,288,24,60,21,1266,145,230,221,537,68.5,248.09,1049.6,34.03,Type_10,Area_4,Type_3
7322,2543,94,20,277,95,551,247,205,78,966,61.93,285.94,428.58,36.78,Type_2,Area_3,Type_3
11338,2477,133,23,361,69,351,249,222,87,1168,40.69,251.62,255.56,35.55,Type_2,Area_3,Type_3
13758,2607,222,12,382,93,787,205,251,181,1573,79.22,357.99,143.47,37.45,Type_4,Area_3,Type_3
11124,2624,202,14,295,198,2002,212,252,171,379,68.05,381.35,417.89,34.59,Type_4,Area_3,Type_3
5008,2340,289,22,268,98,769,154,232,216,339,80.85,171.2,1017.13,56.69,Type_10,Area_4,Type_3
11156,2452,202,11,42,6,1869,215,250,168,150,48.59,269.9,672.03,31.36,Type_2,Area_3,Type_3
2681,1965,78,22,170,60,175,242,193,70,722,46.06,441.44,1000.15,17.87,Type_3,Area_4,Type_3
12524,2338,336,15,300,128,979,187,219,171,785,54.24,238.52,800.55,8.52,Type_5,Area_4,Type_3
13641,2770,171,13,30,5,1158,229,245,146,949,60.76,388.83,263.97,31.48,Type_2,Area_3,Type_3
12617,2302,193,13,150,40,297,218,250,163,408,34.9,247.93,670.97,56.66,Type_4,Area_4,Type_3
1921,2092,59,25,90,28,150,230,178,66,503,71.74,302.93,598.34,35.63,Type_10,Area_4,Type_3
3140,2196,359,23,175,35,616,179,190,143,671,34.11,241.73,269.53,9.03,Type_10,Area_4,Type_3
13189,2283,272,26,85,28,541,143,237,228,1772,87.29,358.49,833.8,40.57,Type_4,Area_4,Type_3
8445,2669,144,15,285,35,2187,240,236,122,2474,40.78,252.79,617.35,55.05,Type_4,Area_3,Type_3
12286,2307,25,16,150,19,780,210,203,125,680,75.91,425.46,410.57,42.61,Type_2,Area_4,Type_3
11316,2603,170,33,270,3,474,223,232,114,1120,76.78,332.35,703.02,26.48,Type_4,Area_3,Type_3
11003,2489,172,14,67,14,926,229,246,145,785,65.47,317.21,1138.06,41.22,Type_4,Area_3,Type_3
12370,2146,303,19,150,82,484,165,228,202,390,80.45,333.35,507.67,53.64,Type_10,Area_4,Type_3
11212,2445,158,21,283,73,1194,238,238,120,1328,72.62,272.78,817.23,12.44,Type_4,Area_3,Type_3
3039,2068,275,38,134,69,335,93,216,247,541,34.05,244.74,1129.04,38.09,Type_10,Area_4,Type_3
12523,2311,290,20,256,124,882,161,233,211,607,68.89,377.07,798.25,9.89,Type_6,Area_4,Type_3
7302,2595,197,12,330,90,866,217,250,166,1498,55.82,431.89,475.78,32.56,Type_4,Area_3,Type_3
6898,2618,337,16,313,204,362,184,217,171,953,30.22,281.43,723.56,37.78,Type_6,Area_4,Type_3
3180,2141,143,26,175,132,379,247,223,87,395,71.11,373.67,672.36,11.54,Type_6,Area_4,Type_3
5376,2416,315,29,309,217,720,130,202,205,1583,77.64,438.27,1058.61,64.63,Type_10,Area_4,Type_3
2082,2028,136,30,175,76,212,250,212,67,424,33.91,367.19,389.44,42.38,Type_1,Area_4,Type_3
8134,2688,89,17,60,-1,2206,244,210,89,2546,52.42,283.56,1092.36,13.99,Type_11,Area_3,Type_3
12103,2097,74,18,170,64,301,238,204,91,492,88.77,337.35,1133.04,63.22,Type_1,Area_4,Type_3
11167,2440,161,14,30,9,1795,233,243,137,153,33.7,249.67,524.63,42.02,Type_2,Area_3,Type_3
6049,2535,273,4,331,31,60,209,241,170,1998,78.88,409.83,480.79,53.7,Type_6,Area_4,Type_3
5135,2285,327,24,421,78,270,154,205,186,1626,87.82,282.04,330.72,42.48,Type_10,Area_4,Type_3
7580,2620,203,11,404,75,1657,215,250,169,1926,72.33,426.48,562.04,64.76,Type_2,Area_3,Type_3
10647,2572,176,15,256,25,2106,226,247,149,1889,83.49,176.89,638.51,48.93,Type_2,Area_3,Type_3
7113,2659,132,17,297,-4,1507,245,228,105,953,54.48,204.94,1024.43,59.52,Type_4,Area_3,Type_3
6912,2700,103,5,309,31,853,229,233,138,395,88.67,327.51,507.27,25.9,Type_2,Area_3,Type_3
8132,2723,163,13,60,-3,2377,232,243,140,2324,66.51,179.12,596.33,51.27,Type_11,Area_3,Type_3
12001,2040,94,20,162,83,212,247,205,78,402,69.26,271.98,504.71,51.39,Type_1,Area_4,Type_3
5147,2294,312,32,180,97,899,118,198,211,1473,68.92,329.04,92.46,55.74,Type_10,Area_4,Type_3
12914,2335,205,10,234,60,582,215,249,169,725,36.99,153.05,1124.27,44.46,Type_4,Area_4,Type_3
3409,2304,359,31,360,147,757,158,166,133,837,44.49,305.7,951.85,51.39,Type_10,Area_4,Type_3
14950,2614,134,14,124,25,1398,242,232,117,283,48.04,442.91,1003.49,7.49,Type_4,Area_3,Type_3
12572,2362,268,22,350,109,384,159,243,220,690,78.68,395.65,724.35,15.5,Type_10,Area_4,Type_3
2488,2029,107,34,330,162,360,254,178,23,992,81.81,292.54,762.94,60.1,Type_3,Area_4,Type_3
15090,2499,43,34,277,92,1321,204,145,50,636,50.56,348.54,1123.83,32.86,Type_10,Area_3,Type_3
13629,2468,23,27,134,77,569,193,171,102,1087,83.57,198.87,614.65,34.26,Type_10,Area_4,Type_3
7455,2507,215,19,67,16,1146,197,254,187,1237,82.28,233.65,992.41,58.93,Type_4,Area_3,Type_3
7986,2558,149,12,510,109,531,236,239,131,684,76.92,346.8,267.33,37.97,Type_2,Area_3,Type_3
1873,2121,28,26,571,160,680,200,173,97,306,60.35,314.5,813.93,34.53,Type_5,Area_4,Type_3
15070,2555,217,31,242,135,1570,170,250,198,702,86.71,334.57,237.55,20.95,Type_4,Area_3,Type_3
3270,2087,145,35,127,78,365,243,210,64,390,71.32,369.67,300.16,31.83,Type_6,Area_4,Type_3
13723,2483,86,10,90,-2,175,235,223,119,1254,43.3,209.81,733.74,54.51,Type_10,Area_3,Type_3
15105,2566,259,10,421,-33,853,196,246,189,1110,81.97,295.56,672.14,10.24,Type_2,Area_3,Type_3
7093,2651,348,7,454,123,741,207,229,160,1045,71.36,191.34,906.76,37.98,Type_2,Area_3,Type_3
5396,2378,340,26,255,126,1231,155,192,170,1101,52.32,272.98,986.44,46.08,Type_10,Area_4,Type_3
3344,2117,22,30,162,93,570,186,161,96,541,39.39,190.61,180.2,22.09,Type_10,Area_4,Type_3
15006,2358,119,15,170,35,170,245,225,105,671,43.16,394.87,597.69,55.07,Type_4,Area_3,Type_3
12628,2197,352,26,0,0,1080,166,187,152,558,84.88,399.23,313.88,7.12,Type_10,Area_4,Type_3
4329,2285,5,19,108,25,417,192,199,140,492,35.17,207.63,1154.83,12.4,Type_10,Area_4,Type_3
2026,2026,343,25,42,19,108,160,192,165,391,45.61,350.97,281.02,13.68,Type_17,Area_4,Type_3
11110,2572,220,24,391,146,2165,184,254,196,268,69.35,167.67,957.34,30.31,Type_4,Area_3,Type_3
6554,2447,238,23,212,28,162,171,252,212,391,30.51,316.26,438.41,34.0,Type_10,Area_4,Type_3
6805,2510,309,20,301,96,127,163,223,199,716,56.0,365.72,315.42,18.13,Type_10,Area_4,Type_3
5471,2376,313,22,85,32,361,154,217,200,807,71.23,310.63,233.67,33.7,Type_10,Area_4,Type_3
5151,2419,69,15,162,38,1026,235,209,101,892,48.58,271.42,1136.67,41.49,Type_6,Area_4,Type_3
8618,2809,185,25,313,143,2117,215,247,150,2147,35.86,388.67,123.29,43.47,Type_10,Area_3,Type_3
2269,2145,310,25,382,133,433,145,214,206,571,44.25,383.81,672.11,5.62,Type_10,Area_4,Type_3
5367,2239,339,26,30,5,404,154,191,170,1026,66.68,251.65,281.36,19.43,Type_10,Area_4,Type_3
5173,2317,75,24,277,75,1298,241,189,66,914,31.26,305.52,591.32,30.25,Type_10,Area_4,Type_3
8138,2549,156,10,510,46,1024,232,242,141,1358,87.83,156.68,163.29,33.11,Type_2,Area_3,Type_3
5484,2336,308,31,234,125,648,119,203,215,1734,73.62,356.8,410.58,29.98,Type_10,Area_4,Type_3
6270,2469,90,28,255,71,816,249,184,45,631,68.29,215.15,1125.53,25.75,Type_1,Area_4,Type_3
10905,2571,220,30,120,51,1082,171,251,201,636,66.53,197.03,430.59,22.03,Type_4,Area_3,Type_3
8862,2760,346,8,481,80,1572,205,228,161,1895,79.03,254.49,1059.94,60.52,Type_11,Area_3,Type_3
12924,2379,321,23,60,30,1230,156,212,192,939,86.37,364.14,283.01,25.11,Type_10,Area_4,Type_3
11193,2486,207,32,124,66,1509,182,249,182,659,42.4,445.34,705.69,23.68,Type_4,Area_3,Type_3
8359,2731,132,21,408,97,2509,249,223,92,2167,33.1,283.51,1182.98,15.16,Type_10,Area_3,Type_3
2934,2052,55,27,150,37,484,224,170,62,576,62.67,362.61,103.57,41.98,Type_6,Area_4,Type_3
3790,2304,331,11,242,80,959,195,227,171,162,88.83,224.93,1061.67,57.49,Type_6,Area_4,Type_3
11320,2495,139,26,331,120,324,248,222,86,1106,86.83,360.26,806.72,48.02,Type_4,Area_3,Type_3
2427,2129,259,12,210,96,342,190,247,195,379,36.97,387.78,806.14,56.23,Type_1,Area_4,Type_3
2966,2096,323,17,150,92,313,173,220,185,511,72.07,285.18,275.27,23.77,Type_10,Area_4,Type_3
6048,2409,36,23,0,0,660,212,184,98,390,60.37,214.7,212.46,48.18,Type_1,Area_4,Type_3
10962,2513,220,24,42,11,1651,184,254,197,457,61.42,156.39,617.35,36.43,Type_4,Area_3,Type_3
5875,2461,34,14,120,18,256,217,210,125,1874,54.94,286.59,168.21,14.9,Type_6,Area_4,Type_3
11220,2412,50,17,124,6,1388,226,200,102,624,56.48,406.76,899.34,35.64,Type_10,Area_3,Type_3
5468,2458,298,17,297,133,350,172,232,200,395,81.5,262.34,382.77,6.48,Type_10,Area_4,Type_3
13325,2487,359,14,277,44,192,199,214,152,1856,69.55,434.71,268.74,24.14,Type_6,Area_4,Type_3
3192,2126,2,36,30,15,618,146,147,120,417,84.83,407.72,1049.96,54.78,Type_14,Area_4,Type_3
13790,2551,172,11,319,97,708,228,245,148,997,71.61,293.69,1185.37,63.5,Type_4,Area_3,Type_3
2700,1946,334,25,60,32,108,155,198,178,499,76.38,218.96,646.38,15.2,Type_10,Area_4,Type_3
10982,2325,61,9,255,60,234,227,222,128,1176,65.53,405.83,94.11,14.5,Type_2,Area_3,Type_3
11097,2585,211,18,457,67,2260,202,254,182,335,72.01,257.19,1056.36,12.7,Type_4,Area_3,Type_3
4391,2290,359,39,182,108,1358,134,139,120,1142,41.12,314.64,131.06,21.48,Type_10,Area_4,Type_3
8333,2810,116,20,595,181,2714,249,217,87,1911,78.18,151.13,420.24,6.56,Type_10,Area_3,Type_3
1908,2090,0,29,201,82,309,165,173,134,190,52.08,390.79,112.96,27.55,Type_5,Area_4,Type_3
2844,2320,316,25,134,7,564,146,210,200,484,87.06,257.69,220.83,6.08,Type_10,Area_4,Type_3
6001,2349,74,14,201,42,1012,236,212,104,977,68.9,273.35,480.47,28.63,Type_3,Area_4,Type_3
10658,2542,190,9,60,-4,2223,220,248,161,2089,62.33,273.18,1165.77,35.16,Type_2,Area_3,Type_3
4197,2307,18,23,134,63,1277,196,185,118,573,31.54,151.69,243.68,28.53,Type_10,Area_4,Type_3
13059,2390,75,14,297,65,360,236,213,104,513,79.25,206.3,123.98,19.93,Type_4,Area_4,Type_3
5502,2397,304,21,210,72,201,157,224,205,516,33.07,415.23,758.74,40.79,Type_10,Area_4,Type_3
7962,2608,45,11,0,0,2077,223,217,127,2224,48.9,386.77,295.88,49.07,Type_11,Area_3,Type_3
13224,2413,121,13,360,23,1026,241,229,116,1040,83.83,425.93,630.34,56.67,Type_2,Area_4,Type_3
2678,2059,78,39,150,119,175,237,140,0,297,33.49,333.23,879.63,48.78,Type_1,Area_4,Type_3
7258,2606,165,23,67,22,1966,233,240,125,1458,32.63,224.12,500.12,20.02,Type_4,Area_3,Type_3
5149,2433,331,14,127,9,997,185,221,175,1230,67.41,289.27,777.42,24.4,Type_10,Area_4,Type_3
12602,2278,223,25,108,48,1047,180,254,200,485,58.55,336.03,1109.66,28.82,Type_1,Area_4,Type_3
3045,2178,23,37,283,95,335,173,138,77,680,74.27,354.65,123.74,49.93,Type_10,Area_4,Type_3
2504,2055,312,28,42,19,566,134,207,207,571,87.36,446.92,542.66,63.17,Type_17,Area_4,Type_3
2340,2063,27,38,150,115,228,176,133,66,384,55.14,266.45,739.67,25.65,Type_10,Area_4,Type_3
2130,2013,256,16,0,0,404,181,248,204,437,55.65,439.65,1077.19,17.9,Type_17,Area_4,Type_3
12687,2324,132,14,85,17,1080,242,232,117,124,68.38,246.5,1006.44,32.05,Type_6,Area_4,Type_3
10874,2626,191,10,0,0,1590,220,248,161,95,46.85,399.59,750.57,35.22,Type_4,Area_3,Type_3
10832,2523,151,24,30,-6,1374,242,231,105,769,37.3,324.99,441.67,45.05,Type_3,Area_3,Type_3
14990,2476,180,21,67,7,1348,223,248,147,577,81.29,200.77,246.87,51.09,Type_4,Area_3,Type_3
4357,2336,332,21,175,46,1328,167,209,179,418,43.23,195.68,1067.39,38.78,Type_10,Area_4,Type_3
8247,2764,167,17,268,34,2355,232,244,137,2280,42.97,221.06,432.17,45.25,Type_4,Area_3,Type_3
7261,2612,126,17,309,98,832,246,226,103,1613,45.38,287.42,648.25,50.13,Type_4,Area_3,Type_3
10974,2506,124,24,42,2,1332,252,215,76,474,70.1,436.98,263.41,59.67,Type_4,Area_3,Type_3
11340,2411,168,24,120,36,127,230,241,129,920,54.21,331.35,530.59,48.28,Type_2,Area_3,Type_3
6947,2596,335,11,360,109,780,195,225,169,1019,38.19,386.7,940.08,11.31,Type_11,Area_4,Type_3
8017,2613,295,7,0,0,2151,201,238,177,2330,58.39,204.75,1032.91,52.83,Type_2,Area_3,Type_3
11227,2388,183,5,42,-12,1310,221,243,157,785,72.16,208.82,527.57,23.78,Type_10,Area_3,Type_3
5507,2365,85,19,256,120,1279,244,204,82,1248,60.25,429.29,406.07,53.38,Type_2,Area_4,Type_3
13542,2344,260,11,30,-1,124,195,246,190,760,82.43,180.34,1152.54,39.34,Type_10,Area_4,Type_3
2448,2113,141,20,30,2,457,245,231,106,424,41.68,419.64,447.97,40.12,Type_1,Area_4,Type_3
7239,2600,117,7,408,72,721,232,234,135,1425,69.71,446.31,541.46,57.93,Type_2,Area_3,Type_3
13482,2486,40,22,30,9,942,216,185,95,949,30.49,192.41,172.82,58.96,Type_10,Area_4,Type_3
2423,2163,148,28,90,27,313,243,225,90,497,75.37,318.62,344.72,64.26,Type_1,Area_4,Type_3
14942,2531,187,24,390,157,769,215,249,154,934,42.07,169.14,1151.51,44.35,Type_3,Area_3,Type_3
4326,2293,93,13,67,12,162,241,219,106,391,87.03,279.22,462.8,52.3,Type_11,Area_4,Type_3
10960,2383,88,17,192,9,451,243,209,89,751,81.18,430.39,370.94,12.67,Type_2,Area_3,Type_3
13190,2413,60,10,0,0,631,228,218,122,1630,87.53,385.21,475.34,46.73,Type_6,Area_4,Type_3
5973,2312,111,26,234,61,300,253,202,59,876,78.31,210.01,267.71,16.97,Type_3,Area_4,Type_3
2477,2210,106,22,127,61,90,251,208,73,514,37.84,204.79,178.66,48.71,Type_1,Area_4,Type_3
12659,2369,294,27,301,205,1329,136,222,221,691,62.35,322.87,165.26,5.18,Type_10,Area_4,Type_3
10959,2418,315,3,210,67,480,212,237,163,787,63.42,358.45,949.33,59.14,Type_2,Area_3,Type_3
3103,2033,52,27,67,37,390,222,170,66,722,84.87,399.52,187.53,61.65,Type_10,Area_4,Type_3
12243,2025,92,46,120,90,150,239,126,0,361,81.34,163.32,874.66,26.62,Type_1,Area_4,Type_3
3642,2162,322,16,30,9,993,179,223,183,752,84.51,222.56,111.68,63.58,Type_10,Area_4,Type_3
12745,2208,12,35,120,52,1370,164,148,102,1110,83.68,281.65,736.64,57.89,Type_10,Area_4,Type_3
12576,2183,315,34,108,75,1170,113,191,208,1065,50.69,187.29,547.11,47.71,Type_10,Area_4,Type_3
3459,2267,335,27,212,155,738,149,192,176,234,71.83,190.57,945.74,57.41,Type_10,Area_4,Type_3
2656,1929,172,16,90,30,108,229,246,143,787,54.99,365.2,618.37,6.89,Type_3,Area_4,Type_3
3177,2198,332,24,247,37,604,156,201,179,577,69.85,167.77,649.31,29.39,Type_10,Area_4,Type_3
11207,2434,197,16,330,93,752,214,252,167,1129,76.6,251.72,963.51,57.53,Type_2,Area_3,Type_3
10994,2573,201,33,42,18,2673,187,247,172,932,58.82,372.16,742.28,23.59,Type_4,Area_3,Type_3
13269,2462,292,23,272,19,272,150,229,216,1742,87.53,251.81,1080.83,42.49,Type_10,Area_4,Type_3
12321,2417,9,23,95,38,931,187,187,130,631,55.9,362.78,167.03,23.95,Type_10,Area_4,Type_3
5511,2430,97,15,85,17,658,244,216,98,1587,38.0,394.57,852.18,47.77,Type_6,Area_4,Type_3
6782,2416,290,18,60,22,365,167,235,207,872,58.91,214.63,920.32,5.72,Type_10,Area_4,Type_3
13912,2554,160,11,67,9,1717,231,242,141,1680,38.35,213.48,390.33,58.22,Type_4,Area_3,Type_3
3789,2297,332,14,277,73,981,187,222,174,218,37.12,304.02,873.53,34.85,Type_10,Area_4,Type_3
3438,2165,305,29,175,97,720,128,210,215,285,65.81,327.06,660.93,29.2,Type_10,Area_4,Type_3
10865,2317,67,20,30,6,134,236,197,85,691,35.15,437.82,510.66,7.78,Type_10,Area_3,Type_3
8641,2777,178,29,247,111,2072,218,242,136,2214,79.63,220.81,209.21,5.45,Type_4,Area_3,Type_3
7911,2600,108,12,60,0,2037,240,226,114,2151,82.84,216.99,898.2,12.19,Type_11,Area_3,Type_3
10893,2314,156,29,150,40,134,238,229,100,845,80.07,193.5,651.14,30.8,Type_3,Area_3,Type_3
8107,2563,76,4,598,10,1150,225,232,143,1436,41.91,279.75,773.33,37.76,Type_2,Area_3,Type_3
10867,2567,55,13,210,77,1134,228,212,115,750,32.32,238.88,1145.37,16.41,Type_11,Area_3,Type_3
3496,2324,354,13,437,105,696,197,216,156,503,42.67,331.77,759.96,29.3,Type_6,Area_4,Type_3
5099,2310,293,25,510,69,306,142,226,219,1719,55.3,385.46,306.93,43.24,Type_10,Area_4,Type_3
6501,2332,32,4,30,5,0,219,230,147,771,42.07,178.66,528.72,18.23,Type_17,Area_4,Type_3
12151,1973,80,29,240,106,270,243,176,42,1012,55.77,214.3,536.1,39.15,Type_3,Area_4,Type_3
4206,2081,111,28,30,15,391,254,197,50,663,58.71,433.59,1066.98,21.8,Type_1,Area_4,Type_3
11035,2438,176,22,30,-10,693,225,245,140,1040,77.93,201.91,1124.13,54.33,Type_4,Area_3,Type_3
2178,2037,309,29,60,34,108,130,207,211,769,68.57,395.27,969.63,12.39,Type_17,Area_4,Type_3
11051,2470,132,20,240,5,418,247,226,98,930,31.39,175.85,899.97,54.68,Type_4,Area_3,Type_3
12140,2159,271,31,283,144,350,125,232,237,430,81.13,253.85,134.32,34.83,Type_10,Area_4,Type_3
5395,2315,322,17,30,9,391,174,221,186,875,73.08,332.0,373.34,33.96,Type_10,Area_4,Type_3
2454,1950,87,20,0,0,30,245,203,0,127,50.84,182.66,956.61,64.76,Type_1,Area_4,Type_3
6520,2492,84,27,256,125,600,246,182,47,755,39.34,221.96,165.84,14.0,Type_10,Area_4,Type_3
11185,2537,222,31,228,117,1579,166,250,204,674,70.28,186.42,224.66,47.44,Type_4,Area_3,Type_3
12231,2271,61,17,242,148,553,232,203,99,390,66.9,234.07,361.0,18.79,Type_2,Area_4,Type_3
8477,2735,141,20,361,106,2577,245,230,105,2148,35.11,151.75,659.4,63.81,Type_10,Area_3,Type_3
2093,2062,259,21,95,35,497,166,247,216,469,42.23,336.62,695.97,57.62,Type_1,Area_4,Type_3
2248,2208,135,10,120,12,85,236,236,130,277,79.88,447.86,651.36,42.4,Type_2,Area_4,Type_3
5672,2491,71,13,124,18,510,234,214,110,1434,47.17,384.66,308.3,14.22,Type_6,Area_4,Type_3
3526,2283,8,37,180,122,741,151,142,107,484,38.84,297.06,505.05,25.09,Type_10,Area_4,Type_3
8461,2752,139,22,404,123,2589,247,227,97,2105,87.73,178.79,609.66,55.52,Type_10,Area_3,Type_3
5622,2474,94,4,153,23,806,225,234,144,1121,84.67,329.66,140.47,21.87,Type_6,Area_4,Type_3
15033,2344,63,16,30,8,342,232,207,102,751,32.48,401.68,988.23,54.19,Type_4,Area_3,Type_3
8361,2716,219,19,335,109,2115,195,254,190,2522,78.76,159.23,915.53,5.71,Type_4,Area_3,Type_3
12832,2363,74,20,283,58,1383,239,199,82,300,40.41,306.76,922.96,64.87,Type_6,Area_4,Type_3
1960,2223,294,21,212,151,108,156,230,212,511,77.14,424.86,991.05,46.69,Type_2,Area_4,Type_3
5985,2445,111,21,95,23,730,250,213,81,277,38.58,169.81,624.22,20.64,Type_1,Area_4,Type_3
14268,2745,329,11,342,68,1608,194,227,173,2030,33.65,364.67,223.93,9.38,Type_11,Area_3,Type_3
2803,2111,317,31,150,72,192,124,196,204,752,86.62,318.22,866.77,19.92,Type_10,Area_4,Type_3
4557,2337,95,13,30,8,1388,240,220,108,295,69.78,358.77,384.35,48.31,Type_6,Area_4,Type_3
10991,2484,186,25,30,0,1566,215,248,152,524,69.63,397.98,345.41,40.41,Type_4,Area_3,Type_3
12341,2136,345,15,297,-3,484,189,215,164,685,69.58,245.5,880.72,36.81,Type_10,Area_4,Type_3
7225,2589,216,20,216,59,895,196,254,188,1429,83.71,228.25,260.53,57.86,Type_4,Area_3,Type_3
6706,2403,311,18,170,21,283,169,225,195,752,79.08,246.52,445.25,25.78,Type_10,Area_4,Type_3
11224,2414,147,17,192,42,1100,240,236,119,1387,84.91,212.44,733.16,31.42,Type_4,Area_3,Type_3
2998,2389,83,22,268,27,992,244,196,70,799,48.59,424.54,235.9,14.38,Type_10,Area_4,Type_3
6518,2566,33,7,330,89,741,219,226,143,994,73.63,197.49,950.7,34.0,Type_6,Area_4,Type_3
2555,1944,33,22,0,0,30,210,187,104,277,34.34,321.07,825.65,30.47,Type_10,Area_4,Type_3
5791,2470,80,15,95,27,295,239,211,98,1867,45.91,362.92,1192.84,38.78,Type_6,Area_4,Type_3
7545,2663,154,7,0,0,1924,229,241,145,1771,40.01,404.97,383.83,7.39,Type_17,Area_3,Type_3
5746,2344,99,22,42,10,942,250,204,71,973,71.51,176.87,628.36,60.02,Type_5,Area_4,Type_3
7187,2612,104,14,150,33,1590,242,222,107,1110,65.55,402.41,645.33,38.89,Type_4,Area_3,Type_3
11331,2548,93,26,454,140,424,250,190,51,1315,80.04,280.18,766.94,63.13,Type_4,Area_3,Type_3
3950,2219,12,23,201,98,1024,190,187,127,1262,44.03,185.46,876.92,13.7,Type_1,Area_4,Type_3
3494,2231,333,36,182,101,934,115,169,179,474,82.97,271.17,1084.48,35.71,Type_10,Area_4,Type_3
3838,2213,341,34,192,97,1158,130,168,164,1116,37.12,394.27,263.48,9.89,Type_10,Area_4,Type_3
13283,2367,147,16,201,80,1177,240,236,120,1024,67.27,238.31,597.03,36.34,Type_3,Area_4,Type_3
5073,2402,39,10,0,0,1050,221,217,130,1082,59.1,342.62,461.81,63.03,Type_6,Area_4,Type_3
7619,2490,74,18,67,9,1103,239,202,88,977,88.27,150.3,1136.71,48.74,Type_17,Area_3,Type_3
4593,2271,273,29,379,133,631,132,233,234,1600,60.27,289.88,1069.02,20.02,Type_10,Area_4,Type_3
11190,2529,187,28,201,128,1503,210,246,151,752,68.41,349.11,726.93,29.66,Type_4,Area_3,Type_3
7596,2620,146,5,324,75,1638,228,239,145,1842,89.41,173.97,296.24,22.07,Type_2,Area_3,Type_3
3893,2351,27,14,418,192,1260,213,209,129,618,70.65,263.41,197.71,19.35,Type_6,Area_4,Type_3
10953,2664,101,12,331,138,2205,241,223,110,845,43.4,180.11,611.77,62.93,Type_2,Area_3,Type_3
11214,2413,267,15,324,46,1110,179,245,204,1456,32.64,166.19,1167.56,8.03,Type_2,Area_3,Type_3
11120,2510,169,27,319,68,2117,228,238,123,180,56.36,405.36,820.95,9.6,Type_4,Area_3,Type_3
8593,2725,103,22,228,92,2352,250,207,74,2316,54.17,296.57,459.75,39.37,Type_10,Area_3,Type_3
3855,2327,326,35,295,177,1266,116,180,191,730,69.71,257.39,1040.69,50.29,Type_10,Area_4,Type_3
10855,2748,84,15,283,58,2841,240,212,98,1263,46.84,328.66,969.94,42.41,Type_2,Area_3,Type_3
13025,2341,334,22,234,86,655,164,205,176,467,62.94,385.21,101.12,63.87,Type_10,Area_4,Type_3
3645,2326,108,8,335,102,782,235,231,128,134,75.63,415.25,721.55,55.95,Type_2,Area_4,Type_3
1939,2170,334,26,379,168,481,153,196,177,162,59.9,365.93,417.83,14.44,Type_5,Area_4,Type_3
6976,2641,138,14,309,1,849,241,234,119,607,56.16,329.05,848.98,38.61,Type_2,Area_3,Type_3
10849,2696,133,9,30,0,1922,235,236,132,242,86.27,263.43,601.13,17.7,Type_10,Area_3,Type_3
2893,2074,75,20,277,155,309,240,199,81,591,76.27,397.04,98.23,8.38,Type_1,Area_4,Type_3
